SampleID	Chr	Start	End	Gene
17362sorted	10	43600399	43600642	RET
17362sorted	10	51549495	51549497	TIMM23B
17362sorted	10	63723576	63723578	ARID5B
17362sorted	10	63752158	63752160	ARID5B
17362sorted	10	88516384	88516688	BMPR1A
17362sorted	11	2233573	2233575	rs7127900
17362sorted	11	2905233	2905365	CDKN1C
17362sorted	11	2905899	2906720	CDKN1C
17362sorted	11	8252852	8252854	LMO1
17362sorted	11	32449501	32449605	WT1
17362sorted	11	74345549	74345551	POLD3
17362sorted	11	111171708	111171710	C11orf92
17362sorted	12	26453282	26453284	rs718314
17362sorted	12	112521447	112521449	NAA25
17362sorted	13	24127209	24127211	rs1572072
17362sorted	13	32889599	32889816	BRCA2
17362sorted	13	48878048	48878186	RB1
17362sorted	14	36649245	36649247	rs944289
17362sorted	14	96103098	96103100	rs4905366
17362sorted	15	32994755	32994757	rs4779584
17362sorted	15	78908031	78908033	CHRNA3
17362sorted	16	2097454	2098078	NTHL1
17362sorted	16	2121784	2121936	TSC2
17362sorted	16	3646153	3646395	SLX4
17362sorted	16	51098426	51098428	rs1528601
17362sorted	16	52586340	52586342	rs3803662
17362sorted	16	68771318	68771367	CDH1
17362sorted	16	89882944	89883024	FANCA
17362sorted	17	17140214	17140465	FLCN
17362sorted	17	29422327	29422388	NF1
17362sorted	17	33446550	33446633	RAD51D
17362sorted	17	36098039	36098041	HNF1B
17362sorted	18	48556571	48557005	SMAD4
17362sorted	19	1220579	1220717	STK11
17362sorted	19	1221947	1222006	STK11
17362sorted	19	33792243	33793321	CEBPA
17362sorted	19	38735612	38735614	rs8102476
17362sorted	19	45867000	45867170	ERCC2
17362sorted	19	45867243	45867378	ERCC2
17362sorted	19	45873793	45873799	ERCC2
17362sorted	20	6404280	6404282	rs961253
17362sorted	21	36259139	36259394	RUNX1
17362sorted	21	42746080	42746082	TMPRSS3
17362sorted	22	24129356	24129450	SMARCB1
17363sorted	1	161284195	161284216	SDHC
17363sorted	1	228997834	228997836	rs801114
17363sorted	1	241682890	241683023	FH
17363sorted	2	8178734	8178736	LINC00299
17363sorted	2	46537603	46537605	EPAS1
17363sorted	2	47596644	47596721	EPCAM
17363sorted	2	48010372	48010633	MSH6
17363sorted	2	128051629	128051658	ERCC3
17363sorted	2	215674124	215674305	BARD1
17363sorted	3	10091057	10091190	FANCD2
17363sorted	3	10183531	10183872	VHL
17363sorted	3	14219965	14220069	XPC
17363sorted	3	27416012	27416014	SLC4A7
17363sorted	3	41925397	41925399	ULK4
17363sorted	3	87173323	87173325	rs17181170
17363sorted	3	128205645	128205875	GATA2
17363sorted	3	151899703	151899705	rs161792
17363sorted	3	169082632	169082634	MECOM
17363sorted	3	170130101	170130103	rs10936632
17363sorted	3	189356260	189356262	TP63
17363sorted	3	189383182	189383184	TP63
17363sorted	4	41747823	41748340	PHOX2B
17363sorted	4	84374479	84374481	HELQ
17363sorted	4	106061533	106061535	rs7679673
17363sorted	5	1895828	1895830	rs12653946
17363sorted	5	44365544	44365546	FGF10
17363sorted	5	44662514	44662516	rs4415084
17363sorted	5	56031883	56031885	rs889312
17363sorted	5	58407770	58407772	PDE4D
17363sorted	6	22140003	22140005	rs6939340
17363sorted	6	35420322	35420571	FANCE
17363sorted	7	6013029	6013174	PMS2
17363sorted	7	6018226	6018328	PMS2
17363sorted	7	50466303	50466305	IKZF1
17363sorted	7	55086970	55087059	EGFR
17363sorted	7	86983714	86983716	CROT
17363sorted	7	97816326	97816328	LMTK2
17363sorted	8	18272880	18272882	rs1495741
17363sorted	8	32432368	32432370	NRG1
17363sorted	8	90996752	90996790	NBN
17363sorted	8	145738600	145738865	RECQL4
17363sorted	8	145739311	145739492	RECQL4
17363sorted	8	145742797	145742893	RECQL4
17363sorted	8	145742985	145743020	RECQL4
17363sorted	8	145743084	145743169	RECQL4
17363sorted	9	100459402	100459575	XPA
17363sorted	10	43572706	43572780	RET
17363sorted	10	43600399	43600642	RET
17363sorted	10	51549495	51549497	TIMM23B
17363sorted	10	63723576	63723578	ARID5B
17363sorted	10	63752158	63752160	ARID5B
17363sorted	10	88516384	88516688	BMPR1A
17363sorted	11	2233573	2233575	rs7127900
17363sorted	11	2905233	2905365	CDKN1C
17363sorted	11	2905899	2906720	CDKN1C
17363sorted	11	8252852	8252854	LMO1
17363sorted	11	32449501	32449605	WT1
17363sorted	11	74345549	74345551	POLD3
17363sorted	11	111171708	111171710	C11orf92
17363sorted	12	26453282	26453284	rs718314
17363sorted	12	112521447	112521449	NAA25
17363sorted	13	24127209	24127211	rs1572072
17363sorted	13	32889599	32889816	BRCA2
17363sorted	13	48878048	48878186	RB1
17363sorted	14	36649245	36649247	rs944289
17363sorted	14	96103098	96103100	rs4905366
17363sorted	15	32994755	32994757	rs4779584
17363sorted	15	78908031	78908033	CHRNA3
17363sorted	16	2097454	2098078	NTHL1
17363sorted	16	2121784	2121936	TSC2
17363sorted	16	3646153	3646395	SLX4
17363sorted	16	51098426	51098428	rs1528601
17363sorted	16	52586340	52586342	rs3803662
17363sorted	16	68771318	68771367	CDH1
17363sorted	16	89882944	89883024	FANCA
17363sorted	17	17140214	17140465	FLCN
17363sorted	17	29422327	29422388	NF1
17363sorted	17	33446550	33446633	RAD51D
17363sorted	17	36098039	36098041	HNF1B
17363sorted	18	48556571	48557005	SMAD4
17363sorted	19	1220579	1220717	STK11
17363sorted	19	1221947	1222006	STK11
17363sorted	19	33792243	33793321	CEBPA
17363sorted	19	38735612	38735614	rs8102476
17363sorted	19	45867000	45867170	ERCC2
17363sorted	19	45867243	45867378	ERCC2
17363sorted	19	45873793	45873799	ERCC2
17363sorted	20	6404280	6404282	rs961253
17363sorted	21	36259139	36259394	RUNX1
17363sorted	21	42746080	42746082	TMPRSS3
17363sorted	22	24129356	24129450	SMARCB1
17364sorted	1	228997834	228997836	rs801114
17364sorted	1	241682890	241683023	FH
17364sorted	2	47596644	47596721	EPCAM
17364sorted	2	48010372	48010633	MSH6
17364sorted	2	223845941	223845943	rs7584993
17364sorted	3	10091057	10091190	FANCD2
17364sorted	3	10183531	10183872	VHL
17364sorted	3	37627111	37627113	ITGA9
17364sorted	3	128205645	128205875	GATA2
17364sorted	3	151899703	151899705	rs161792
17364sorted	3	170130101	170130103	rs10936632
17364sorted	3	189356260	189356262	TP63
17364sorted	4	106061533	106061535	rs7679673
17364sorted	5	1895828	1895830	rs12653946
17364sorted	5	40791883	40791885	PRKAA1
17364sorted	5	44365544	44365546	FGF10
17364sorted	5	56031883	56031885	rs889312
17364sorted	6	411063	411065	IRF4
17364sorted	6	22140003	22140005	rs6939340
17364sorted	6	35420322	35420571	FANCE
17364sorted	7	6013029	6013174	PMS2
17364sorted	7	6017218	6017389	PMS2
17364sorted	7	6018226	6018328	PMS2
17364sorted	7	50466303	50466305	IKZF1
17364sorted	7	55086970	55087059	EGFR
17364sorted	7	86983714	86983716	CROT
17364sorted	7	97816326	97816328	LMTK2
17364sorted	8	18272880	18272882	rs1495741
17364sorted	8	128407442	128407444	rs10505477
17364sorted	8	128424791	128424793	rs7014346
17364sorted	8	145742797	145742893	RECQL4
17364sorted	8	145742985	145743020	RECQL4
17364sorted	8	145743084	145743169	RECQL4
17364sorted	9	21970900	21971208	CDKN2A
17364sorted	9	22033365	22033367	CDKN2B-AS1
17364sorted	9	100459402	100459575	XPA
17364sorted	10	43572706	43572780	RET
17364sorted	10	51549495	51549497	TIMM23B
17364sorted	10	63752158	63752160	ARID5B
17364sorted	10	88516384	88516688	BMPR1A
17364sorted	10	104263909	104264092	SUFU
17364sorted	11	2233573	2233575	rs7127900
17364sorted	11	2905233	2905365	CDKN1C
17364sorted	11	83620786	83620788	DLG2
17364sorted	12	14653866	14653868	rs2900333
17364sorted	12	26453282	26453284	rs718314
17364sorted	12	49676009	49676011	rs10875943
17364sorted	12	112521447	112521449	NAA25
17364sorted	12	125320849	125320851	SCARB1
17364sorted	13	24127209	24127211	rs1572072
17364sorted	13	24205194	24205196	TNFRSF19
17364sorted	13	48878048	48878186	RB1
17364sorted	13	73908845	73908847	rs9573163
17364sorted	14	36649245	36649247	rs944289
17364sorted	14	96103098	96103100	rs4905366
17364sorted	15	32994755	32994757	rs4779584
17364sorted	15	78908031	78908033	CHRNA3
17364sorted	16	2097454	2098078	NTHL1
17364sorted	16	68771318	68771367	CDH1
17364sorted	16	89882944	89883024	FANCA
17364sorted	17	29422327	29422388	NF1
17364sorted	19	38735612	38735614	rs8102476
17364sorted	19	45867243	45867378	ERCC2
17364sorted	21	36259139	36259394	RUNX1
17364sorted	22	48929568	48929570	FAM19A5
17365sorted	1	150860470	150860472	rs7412746
17365sorted	1	222164947	222164949	rs6687758
17365sorted	2	46537603	46537605	EPAS1
17365sorted	2	215635793	215635795	BARD1
17365sorted	2	215672545	215672547	BARD1
17365sorted	2	217905831	217905833	rs13387042
17365sorted	3	10085512	10085549	FANCD2
17365sorted	3	10091057	10091190	FANCD2
17365sorted	3	17077267	17077269	PLCL2
17365sorted	3	27416012	27416014	SLC4A7
17365sorted	3	37627111	37627113	ITGA9
17365sorted	3	151899703	151899705	rs161792
17365sorted	3	170130101	170130103	rs10936632
17365sorted	4	84374479	84374481	HELQ
17365sorted	4	95562876	95562878	PDLIM5
17365sorted	4	106061533	106061535	rs7679673
17365sorted	5	1895828	1895830	rs12653946
17365sorted	5	148904091	148904093	CSNK1A1
17365sorted	6	22125963	22125965	rs4712653
17365sorted	6	22140003	22140005	rs6939340
17365sorted	6	127600629	127600631	RNF146
17365sorted	6	151948365	151948367	rs2046210
17365sorted	7	6013029	6013174	PMS2
17365sorted	7	6017218	6017389	PMS2
17365sorted	7	6018226	6018328	PMS2
17365sorted	7	50466303	50466305	IKZF1
17365sorted	7	50470603	50470605	IKZF1
17365sorted	7	86983714	86983716	CROT
17365sorted	7	97816326	97816328	LMTK2
17365sorted	8	18272880	18272882	rs1495741
17365sorted	8	23526462	23526464	rs1512268
17365sorted	8	32432368	32432370	NRG1
17365sorted	8	71012810	71012812	rs1106334
17365sorted	8	128355617	128355619	rs13281615
17365sorted	8	128407442	128407444	rs10505477
17365sorted	8	128424791	128424793	rs7014346
17365sorted	8	128539359	128539361	rs7837688
17365sorted	8	130491751	130491753	CCDC26
17365sorted	8	145742985	145743020	RECQL4
17365sorted	8	145743084	145743169	RECQL4
17365sorted	9	21816527	21816529	MTAP
17365sorted	9	22033365	22033367	CDKN2B-AS1
17365sorted	9	100556108	100556110	rs965513
17365sorted	9	136149228	136149230	ABO
17365sorted	10	21830103	21830105	MLLT10
17365sorted	10	43572706	43572780	RET
17365sorted	10	63723576	63723578	ARID5B
17365sorted	10	104263909	104264092	SUFU
17365sorted	10	123032518	123032520	rs11199874
17365sorted	11	2233573	2233575	rs7127900
17365sorted	11	8252852	8252854	LMO1
17365sorted	11	56175670	56175672	rs1945213
17365sorted	11	68994496	68994498	rs7931342
17365sorted	11	69328763	69328765	rs614367
17365sorted	11	74345549	74345551	POLD3
17365sorted	11	83620786	83620788	DLG2
17365sorted	11	111171708	111171710	C11orf92
17365sorted	12	14653866	14653868	rs2900333
17365sorted	12	26453282	26453284	rs718314
17365sorted	12	88953560	88953562	KITLG
17365sorted	12	88953958	88953960	KITLG
17365sorted	12	125320849	125320851	SCARB1
17365sorted	13	24205194	24205196	TNFRSF19
17365sorted	13	24293858	24293860	rs753955
17365sorted	13	48878048	48878186	RB1
17365sorted	13	73908845	73908847	rs9573163
17365sorted	14	36649245	36649247	rs944289
17365sorted	15	32994755	32994757	rs4779584
17365sorted	15	47873548	47873550	SEMA6D
17365sorted	15	70018989	70018991	rs7176508
17365sorted	15	78908031	78908033	CHRNA3
17365sorted	16	51098426	51098428	rs1528601
17365sorted	16	52586340	52586342	rs3803662
17365sorted	16	52635163	52635165	rs3112612
17365sorted	16	89882944	89883024	FANCA
17365sorted	17	36098039	36098041	HNF1B
17365sorted	17	74470114	74470225	RHBDF2
17365sorted	17	74473261	74473381	RHBDF2
17365sorted	19	38735612	38735614	rs8102476
17365sorted	20	6404280	6404282	rs961253
17365sorted	21	30717736	30717738	BACH1
17365sorted	21	42746080	42746082	TMPRSS3
17365sorted	21	43778894	43778896	TMPRSS3
17366sorted	1	150860470	150860472	rs7412746
17366sorted	2	46537603	46537605	EPAS1
17366sorted	2	215672545	215672547	BARD1
17366sorted	2	223845941	223845943	rs7584993
17366sorted	3	17077267	17077269	PLCL2
17366sorted	3	37627111	37627113	ITGA9
17366sorted	3	141102832	141102834	ZBTB38
17366sorted	3	170130101	170130103	rs10936632
17366sorted	4	95562876	95562878	PDLIM5
17366sorted	4	106061533	106061535	rs7679673
17366sorted	5	1895828	1895830	rs12653946
17366sorted	7	6013029	6013174	PMS2
17366sorted	7	86983714	86983716	CROT
17366sorted	7	97816326	97816328	LMTK2
17366sorted	8	18272880	18272882	rs1495741
17366sorted	8	32432368	32432370	NRG1
17366sorted	8	128323180	128323182	rs445114
17366sorted	8	128355617	128355619	rs13281615
17366sorted	8	128539359	128539361	rs7837688
17366sorted	8	145742985	145743020	RECQL4
17366sorted	8	145743084	145743169	RECQL4
17366sorted	9	22033365	22033367	CDKN2B-AS1
17366sorted	9	22043925	22043927	CDKN2B-AS1
17366sorted	9	136149228	136149230	ABO
17366sorted	10	21830103	21830105	MLLT10
17366sorted	11	56175670	56175672	rs1945213
17366sorted	11	68994666	68994668	rs10896449
17366sorted	11	83620786	83620788	DLG2
17366sorted	11	111171708	111171710	C11orf92
17366sorted	12	14653866	14653868	rs2900333
17366sorted	12	26453282	26453284	rs718314
17366sorted	12	125320849	125320851	SCARB1
17366sorted	13	48878048	48878186	RB1
17366sorted	15	47873548	47873550	SEMA6D
17366sorted	15	78908031	78908033	CHRNA3
17366sorted	16	51098426	51098428	rs1528601
17366sorted	16	52586340	52586342	rs3803662
17366sorted	16	52635163	52635165	rs3112612
17366sorted	19	38735612	38735614	rs8102476
17366sorted	21	36357860	36357862	RUNX1
17366sorted	21	42746080	42746082	TMPRSS3
17367sorted	1	10385470	10385472	KIF1B
17367sorted	1	150860470	150860472	rs7412746
17367sorted	1	222164947	222164949	rs6687758
17367sorted	2	46537603	46537605	EPAS1
17367sorted	2	215635793	215635795	BARD1
17367sorted	2	215672545	215672547	BARD1
17367sorted	2	217905831	217905833	rs13387042
17367sorted	2	223845941	223845943	rs7584993
17367sorted	3	10085512	10085549	FANCD2
17367sorted	3	10091057	10091190	FANCD2
17367sorted	3	17077267	17077269	PLCL2
17367sorted	3	27416012	27416014	SLC4A7
17367sorted	3	37627111	37627113	ITGA9
17367sorted	3	151899703	151899705	rs161792
17367sorted	3	170130101	170130103	rs10936632
17367sorted	3	189383182	189383184	TP63
17367sorted	4	84374479	84374481	HELQ
17367sorted	4	95562876	95562878	PDLIM5
17367sorted	4	106061533	106061535	rs7679673
17367sorted	5	1895828	1895830	rs12653946
17367sorted	5	44365544	44365546	FGF10
17367sorted	5	44662514	44662516	rs4415084
17367sorted	5	58407770	58407772	PDE4D
17367sorted	6	22125963	22125965	rs4712653
17367sorted	6	22140003	22140005	rs6939340
17367sorted	6	79424432	79424434	rs9352613
17367sorted	6	127600629	127600631	RNF146
17367sorted	6	151948365	151948367	rs2046210
17367sorted	7	6013029	6013174	PMS2
17367sorted	7	6017218	6017389	PMS2
17367sorted	7	6018226	6018328	PMS2
17367sorted	7	50466303	50466305	IKZF1
17367sorted	7	50470603	50470605	IKZF1
17367sorted	7	86983714	86983716	CROT
17367sorted	7	97816326	97816328	LMTK2
17367sorted	8	18272880	18272882	rs1495741
17367sorted	8	23526462	23526464	rs1512268
17367sorted	8	32432368	32432370	NRG1
17367sorted	8	71012810	71012812	rs1106334
17367sorted	8	128355617	128355619	rs13281615
17367sorted	8	128407442	128407444	rs10505477
17367sorted	8	128424791	128424793	rs7014346
17367sorted	8	128539359	128539361	rs7837688
17367sorted	8	130491751	130491753	CCDC26
17367sorted	8	145742985	145743020	RECQL4
17367sorted	8	145743084	145743169	RECQL4
17367sorted	9	5070830	5070832	JAK2
17367sorted	9	21816527	21816529	MTAP
17367sorted	9	22033365	22033367	CDKN2B-AS1
17367sorted	9	135819918	135820020	TSC1
17367sorted	9	136149228	136149230	ABO
17367sorted	10	21830103	21830105	MLLT10
17367sorted	10	51549495	51549497	TIMM23B
17367sorted	10	63723576	63723578	ARID5B
17367sorted	10	64580574	64580576	EGR2
17367sorted	10	123032518	123032520	rs11199874
17367sorted	10	123337334	123337336	FGFR2
17367sorted	11	2233573	2233575	rs7127900
17367sorted	11	8252852	8252854	LMO1
17367sorted	11	56175670	56175672	rs1945213
17367sorted	11	68994496	68994498	rs7931342
17367sorted	11	69328763	69328765	rs614367
17367sorted	11	74345549	74345551	POLD3
17367sorted	11	83620786	83620788	DLG2
17367sorted	11	89011045	89011047	TYR
17367sorted	11	111171708	111171710	C11orf92
17367sorted	12	14653866	14653868	rs2900333
17367sorted	12	26453282	26453284	rs718314
17367sorted	12	88890670	88890672	KITLG
17367sorted	12	88953560	88953562	KITLG
17367sorted	12	88953958	88953960	KITLG
17367sorted	12	125320849	125320851	SCARB1
17367sorted	13	24127209	24127211	rs1572072
17367sorted	13	24205194	24205196	TNFRSF19
17367sorted	13	24293858	24293860	rs753955
17367sorted	13	48878048	48878186	RB1
17367sorted	13	73908845	73908847	rs9573163
17367sorted	14	36649245	36649247	rs944289
17367sorted	14	54410918	54410920	rs4444235
17367sorted	15	32994755	32994757	rs4779584
17367sorted	15	47873548	47873550	SEMA6D
17367sorted	15	70018989	70018991	rs7176508
17367sorted	15	78908031	78908033	CHRNA3
17367sorted	16	51098426	51098428	rs1528601
17367sorted	16	52586340	52586342	rs3803662
17367sorted	16	52635163	52635165	rs3112612
17367sorted	16	89882944	89883024	FANCA
17367sorted	16	89986116	89986118	MC1R
17367sorted	17	36098039	36098041	HNF1B
17367sorted	17	74470114	74470225	RHBDF2
17367sorted	17	74473261	74473381	RHBDF2
17367sorted	19	38735612	38735614	rs8102476
17367sorted	20	6404280	6404282	rs961253
17367sorted	21	30717736	30717738	BACH1
17367sorted	21	36357860	36357862	RUNX1
17367sorted	21	42746080	42746082	TMPRSS3
17367sorted	21	43778894	43778896	TMPRSS3
17367sorted	22	33229829	33229831	SYN3
17368sorted	1	11046854	11046856	rs9430161
17368sorted	1	150860470	150860472	rs7412746
17368sorted	2	46537603	46537605	EPAS1
17368sorted	2	215635793	215635795	BARD1
17368sorted	2	215672545	215672547	BARD1
17368sorted	2	217905831	217905833	rs13387042
17368sorted	2	223845941	223845943	rs7584993
17368sorted	3	10091057	10091190	FANCD2
17368sorted	3	17077267	17077269	PLCL2
17368sorted	3	27416012	27416014	SLC4A7
17368sorted	3	37627111	37627113	ITGA9
17368sorted	3	87173323	87173325	rs17181170
17368sorted	3	141102832	141102834	ZBTB38
17368sorted	3	151899703	151899705	rs161792
17368sorted	3	169082632	169082634	MECOM
17368sorted	3	170130101	170130103	rs10936632
17368sorted	3	189383182	189383184	TP63
17368sorted	4	27162477	27162479	rs11940551
17368sorted	4	84374479	84374481	HELQ
17368sorted	4	95562876	95562878	PDLIM5
17368sorted	4	106061533	106061535	rs7679673
17368sorted	5	1322086	1322088	CLPTM1L
17368sorted	5	1895828	1895830	rs12653946
17368sorted	5	44365544	44365546	FGF10
17368sorted	5	44662514	44662516	rs4415084
17368sorted	5	58407770	58407772	PDE4D
17368sorted	5	148904091	148904093	CSNK1A1
17368sorted	6	411063	411065	IRF4
17368sorted	6	22125963	22125965	rs4712653
17368sorted	6	22140003	22140005	rs6939340
17368sorted	6	33542537	33542539	BAK1
17368sorted	6	79424432	79424434	rs9352613
17368sorted	6	127600629	127600631	RNF146
17368sorted	6	151948365	151948367	rs2046210
17368sorted	7	6013029	6013174	PMS2
17368sorted	7	6017218	6017389	PMS2
17368sorted	7	6018226	6018328	PMS2
17368sorted	7	50466303	50466305	IKZF1
17368sorted	7	50470603	50470605	IKZF1
17368sorted	7	86983714	86983716	CROT
17368sorted	7	97816326	97816328	LMTK2
17368sorted	8	18272880	18272882	rs1495741
17368sorted	8	23526462	23526464	rs1512268
17368sorted	8	32432368	32432370	NRG1
17368sorted	8	71012810	71012812	rs1106334
17368sorted	8	128355617	128355619	rs13281615
17368sorted	8	128407442	128407444	rs10505477
17368sorted	8	128424791	128424793	rs7014346
17368sorted	8	128539359	128539361	rs7837688
17368sorted	8	130491751	130491753	CCDC26
17368sorted	8	145742985	145743020	RECQL4
17368sorted	8	145743084	145743169	RECQL4
17368sorted	9	21816527	21816529	MTAP
17368sorted	9	22033365	22033367	CDKN2B-AS1
17368sorted	9	136149228	136149230	ABO
17368sorted	10	8701218	8701220	rs10795668
17368sorted	10	21830103	21830105	MLLT10
